,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek,discomfort_index,peak,temp(difference),ideal,sticky,rainyday,temp_scaled,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,hw_0,hw_1,hw_2,hw_3,hw_4,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23
74,2011-01-04 06:00:00,spring,0,1,1,4.92,7.575,74,7.0015,0,36,36,0,1,4,6,Tuesday,43.31,0,-2.66,0,0,0,0.10204081632653061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2011-01-04 07:00:00,spring,0,1,1,4.92,7.575,74,8.9981,2,92,94,0,1,4,7,Tuesday,43.31,0,-2.66,0,0,0,0.10204081632653061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2011-01-04 08:00:00,spring,0,1,1,5.74,7.575,69,11.0014,2,177,179,0,1,4,8,Tuesday,45.0,1,-1.84,0,0,0,0.12244897959183676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2011-01-04 09:00:00,spring,0,1,1,6.56,7.575,64,15.0013,2,98,100,0,1,4,9,Tuesday,46.62,0,-1.02,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2011-01-04 10:00:00,spring,0,1,2,6.56,6.82,69,22.0028,5,37,42,0,1,4,10,Tuesday,46.23,0,-0.26,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2011-01-04 11:00:00,spring,0,1,1,9.02,10.605,51,19.9995,7,50,57,0,1,4,11,Tuesday,50.87,0,-1.59,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,2011-01-04 12:00:00,spring,0,1,1,9.02,11.365,51,11.0014,12,66,78,0,1,4,12,Tuesday,50.87,1,-2.35,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2011-01-04 13:00:00,spring,0,1,1,9.84,11.365,56,12.998,18,79,97,0,1,4,13,Tuesday,51.72,1,-1.53,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,2011-01-04 14:00:00,spring,0,1,1,10.66,12.88,52,15.0013,9,54,63,0,1,4,14,Tuesday,52.99,0,-2.22,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,2011-01-04 15:00:00,spring,0,1,1,11.48,13.635,52,16.9979,17,48,65,0,1,4,15,Tuesday,54.07,0,-2.15,0,0,0,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,2011-01-04 16:00:00,spring,0,1,1,12.3,14.395,49,16.9979,15,68,83,0,1,4,16,Tuesday,55.22,0,-2.09,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,2011-01-04 17:00:00,spring,0,1,1,11.48,13.635,48,15.0013,10,202,212,0,1,4,17,Tuesday,54.19,1,-2.15,0,0,0,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2011-01-04 18:00:00,spring,0,1,1,10.66,12.88,48,12.998,3,179,182,0,1,4,18,Tuesday,53.14,1,-2.22,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2011-01-04 19:00:00,spring,0,1,1,9.84,12.88,48,7.0015,2,110,112,0,1,4,19,Tuesday,52.08,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2011-01-04 20:00:00,spring,0,1,1,9.84,12.88,48,7.0015,1,53,54,0,1,4,20,Tuesday,52.08,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,2011-01-04 21:00:00,spring,0,1,1,9.02,13.635,64,17.191688136645883,0,48,48,0,1,4,21,Tuesday,50.17,0,-4.62,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,2011-01-04 22:00:00,spring,0,1,1,9.02,12.88,64,6.0032,1,34,35,0,1,4,22,Tuesday,50.17,0,-3.86,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,2011-01-04 23:00:00,spring,0,1,1,8.2,11.365,69,6.0032,2,9,11,0,1,4,23,Tuesday,48.68,0,-3.17,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2011-01-05 00:00:00,spring,0,1,1,8.2,12.88,64,17.191688136645883,0,6,6,0,1,5,0,Wednesday,48.99,0,-4.68,0,0,0,0.18367346938775508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2011-01-05 01:00:00,spring,0,1,1,6.56,9.85,74,6.0032,0,6,6,0,1,5,1,Wednesday,45.84,0,-3.29,0,0,0,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2011-01-05 02:00:00,spring,0,1,1,6.56,9.85,74,6.0032,0,2,2,0,1,5,2,Wednesday,45.84,0,-3.29,0,0,0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2011-01-05 04:00:00,spring,0,1,1,9.84,11.365,48,15.0013,0,2,2,0,1,5,4,Wednesday,52.08,0,-1.53,0,0,0,0.22448979591836735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2011-01-05 05:00:00,spring,0,1,1,9.02,11.365,47,11.0014,0,3,3,0,1,5,5,Wednesday,51.08,0,-2.35,0,0,0,0.20408163265306123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2011-01-05 06:00:00,spring,0,1,1,8.2,9.85,47,15.0013,0,33,33,0,1,5,6,Wednesday,50.04,0,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2011-01-05 07:00:00,spring,0,1,1,7.38,9.09,43,12.998,1,87,88,0,1,5,7,Wednesday,49.27,0,-1.71,0,0,0,0.163265306122449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2011-01-05 08:00:00,spring,0,1,1,8.2,9.09,40,19.9995,3,192,195,0,1,5,8,Wednesday,50.47,1,-0.89,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2011-01-05 09:00:00,spring,0,1,1,9.02,9.85,37,22.0028,6,109,115,0,1,5,9,Wednesday,51.62,0,-0.83,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2011-01-05 10:00:00,spring,0,1,1,9.02,9.85,37,22.0028,4,53,57,0,1,5,10,Wednesday,51.62,0,-0.83,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2011-01-05 11:00:00,spring,0,1,1,10.66,11.365,33,22.0028,12,34,46,0,1,5,11,Wednesday,53.7,0,-0.7,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,2011-01-05 12:00:00,spring,0,1,1,10.66,11.365,33,22.0028,5,74,79,0,1,5,12,Wednesday,53.7,1,-0.7,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,2011-01-05 13:00:00,spring,0,1,1,11.48,12.88,30,19.9995,6,65,71,0,1,5,13,Wednesday,54.72,1,-1.4,0,0,0,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,2011-01-05 14:00:00,spring,0,1,1,12.3,14.395,28,12.998,10,52,62,0,1,5,14,Wednesday,55.67,0,-2.09,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,2011-01-05 15:00:00,spring,0,1,1,12.3,14.395,28,12.998,7,55,62,0,1,5,15,Wednesday,55.67,0,-2.09,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,2011-01-05 16:00:00,spring,0,1,1,12.3,15.91,28,6.0032,4,85,89,0,1,5,16,Wednesday,55.67,0,-3.61,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,2011-01-05 17:00:00,spring,0,1,1,9.84,11.365,38,12.998,4,186,190,0,1,5,17,Wednesday,52.54,1,-1.53,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,2011-01-05 18:00:00,spring,0,1,1,9.84,12.12,38,8.9981,3,166,169,0,1,5,18,Wednesday,52.54,1,-2.28,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,2011-01-05 19:00:00,spring,0,1,1,9.84,12.88,38,7.0015,5,127,132,0,1,5,19,Wednesday,52.54,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,2011-01-05 20:00:00,spring,0,1,1,9.02,11.365,47,11.0014,7,82,89,0,1,5,20,Wednesday,51.08,0,-2.35,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,2011-01-05 21:00:00,spring,0,1,1,8.2,9.85,51,12.998,3,40,43,0,1,5,21,Wednesday,49.79,0,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,2011-01-05 22:00:00,spring,0,1,1,7.38,9.85,55,8.9981,1,41,42,0,1,5,22,Wednesday,48.43,0,-2.47,0,0,0,0.163265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,2011-01-05 23:00:00,spring,0,1,1,8.2,12.88,47,17.191688136645883,1,18,19,0,1,5,23,Wednesday,50.04,0,-4.68,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2011-01-06 00:00:00,spring,0,1,1,7.38,12.12,55,17.191688136645883,0,11,11,0,1,6,0,Thursday,48.43,0,-4.74,0,0,0,0.163265306122449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2011-01-06 01:00:00,spring,0,1,1,6.56,11.365,64,17.191688136645883,0,4,4,0,1,6,1,Thursday,46.62,0,-4.81,0,0,0,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2011-01-06 02:00:00,spring,0,1,1,6.56,11.365,64,17.191688136645883,0,2,2,0,1,6,2,Thursday,46.62,0,-4.81,0,0,0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2011-01-06 04:00:00,spring,0,1,2,6.56,9.85,64,6.0032,0,1,1,0,1,6,4,Thursday,46.62,0,-3.29,0,0,0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2011-01-06 05:00:00,spring,0,1,2,5.74,9.09,69,6.0032,0,4,4,0,1,6,5,Thursday,45.0,0,-3.35,0,0,0,0.12244897959183676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2011-01-06 06:00:00,spring,0,1,2,5.74,8.335,63,7.0015,0,36,36,0,1,6,6,Thursday,45.52,0,-2.6,0,0,0,0.12244897959183676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2011-01-06 07:00:00,spring,0,1,2,6.56,11.365,59,14.455550641025626,0,95,95,0,1,6,7,Thursday,47.01,0,-4.81,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2011-01-06 08:00:00,spring,0,1,1,6.56,11.365,59,17.191688136645883,3,216,219,0,1,6,8,Thursday,47.01,1,-4.81,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2011-01-06 09:00:00,spring,0,1,2,7.38,12.12,51,14.455550641025626,6,116,122,0,1,6,9,Thursday,48.71,0,-4.74,0,0,0,0.163265306122449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2011-01-06 10:00:00,spring,0,1,1,8.2,12.88,47,17.191688136645883,3,42,45,0,1,6,10,Thursday,50.04,0,-4.68,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2011-01-06 11:00:00,spring,0,1,1,9.02,12.88,44,6.0032,2,57,59,0,1,6,11,Thursday,51.24,0,-3.86,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,2011-01-06 12:00:00,spring,0,1,1,10.66,14.395,35,17.191688136645883,6,78,84,0,1,6,12,Thursday,53.62,1,-3.73,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,2011-01-06 13:00:00,spring,0,1,1,10.66,13.635,35,7.0015,12,55,67,0,1,6,13,Thursday,53.62,1,-2.97,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,2011-01-06 14:00:00,spring,0,1,1,11.48,13.635,36,11.0014,11,59,70,0,1,6,14,Thursday,54.54,0,-2.15,0,0,0,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,2011-01-06 15:00:00,spring,0,1,1,11.48,13.635,36,17.191688136645883,8,54,62,0,1,6,15,Thursday,54.54,0,-2.15,0,0,0,0.2653061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,2011-01-06 16:00:00,spring,0,1,1,10.66,12.88,38,11.0014,12,74,86,0,1,6,16,Thursday,53.51,0,-2.22,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,2011-01-06 17:00:00,spring,0,1,1,9.02,11.365,51,11.0014,9,163,172,0,1,6,17,Thursday,50.87,1,-2.35,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,2011-01-06 18:00:00,spring,0,1,1,9.02,11.365,51,8.9981,5,158,163,0,1,6,18,Thursday,50.87,1,-2.35,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,2011-01-06 19:00:00,spring,0,1,1,9.02,12.88,55,6.0032,3,109,112,0,1,6,19,Thursday,50.65,0,-3.86,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,2011-01-06 20:00:00,spring,0,1,1,8.2,10.605,51,11.0014,3,66,69,0,1,6,20,Thursday,49.79,0,-2.41,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,2011-01-06 21:00:00,spring,0,1,2,9.02,10.605,55,15.0013,0,48,48,0,1,6,21,Thursday,50.65,0,-1.59,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,2011-01-06 22:00:00,spring,0,1,2,9.02,10.605,51,19.0012,1,51,52,0,1,6,22,Thursday,50.87,0,-1.59,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,2011-01-06 23:00:00,spring,0,1,2,8.2,9.85,59,12.998,4,19,23,0,1,6,23,Thursday,49.29,0,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,2011-01-07 00:00:00,spring,0,1,2,8.2,9.85,64,12.998,4,13,17,0,1,7,0,Friday,48.99,0,-1.65,0,0,0,0.18367346938775508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2011-01-07 01:00:00,spring,0,1,2,8.2,9.85,69,15.0013,2,5,7,0,1,7,1,Friday,48.68,0,-1.65,0,0,0,0.18367346938775508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2011-01-07 02:00:00,spring,0,1,2,8.2,9.85,69,15.0013,0,1,1,0,1,7,2,Friday,48.68,0,-1.65,0,0,0,0.18367346938775508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2011-01-07 04:00:00,spring,0,1,2,8.2,10.605,69,8.9981,0,1,1,0,1,7,4,Friday,48.68,0,-2.41,0,0,0,0.18367346938775508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2011-01-07 05:00:00,spring,0,1,3,9.02,13.635,55,13.841491005291019,0,5,5,0,1,7,5,Friday,50.65,0,-4.62,0,0,1,0.20408163265306123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2011-01-07 06:00:00,spring,0,1,2,8.2,12.88,69,14.455550641025626,8,26,34,0,1,7,6,Friday,48.68,0,-4.68,0,0,0,0.18367346938775508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2011-01-07 07:00:00,spring,0,1,1,8.2,10.605,69,8.9981,8,76,84,0,1,7,7,Friday,48.68,0,-2.41,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2011-01-07 08:00:00,spring,0,1,1,8.2,9.85,51,16.9979,20,190,210,0,1,7,8,Friday,49.79,1,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2011-01-07 09:00:00,spring,0,1,1,8.2,9.09,47,19.9995,9,125,134,0,1,7,9,Friday,50.04,0,-0.89,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2011-01-07 10:00:00,spring,0,1,1,9.02,9.85,37,22.0028,16,47,63,0,1,7,10,Friday,51.62,0,-0.83,0,0,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2011-01-07 11:00:00,spring,0,1,2,8.2,9.85,40,15.0013,19,48,67,0,1,7,11,Friday,50.47,0,-1.65,0,0,0,0.18367346938775508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
